0,nur,wird,sich,beim,einem,dieser,noch,auch,zu,etwas,ein,zum,dann,einer,oder,kann,dem,vor,dass,bei,wie,hier,wenn,nach,auf,einen,von,und,nicht,der,haben,mit,eine,schon,das,diesem,zur,vom,direkt,aber,ist,den,habe,gibt,ber,dieses,aus,sehr,ich,mal,als,sind,wir,muss,gro,sch,kein,gr,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,eyebrows,haircut,nails,brows,stylist,waxing,hair,lashes,extensions,acrylics,manicure,haircuts,hairdresser,facial,hairstylist,pedicure,threading,eyebrow,eyelashes,pedicures,facials,salon,nail,blowout,wax,gel,pedi,manicures,stylists,shellac,waxed,trim,bangs,lash,acrylic,tattoo,brow,pedis,fade,groomer,styling,mani,piercing,toes,massage,botox,barber,massages,makeup,grooming,eyelash,masseuse,piercings,cuticles,scalp,tattoos,barbers,shave,therapist,client,groomed,groomers,razor,aveda,shes,appointment,appointments,pierced,appt,artist,clips,trimmed,job,barbershop,tanning,laser,cut,tan,reflexology,pampered,polish,groom,length,blonde,shape,beard,curly,brazilian,done,dolce,shorter,compliments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,smelly,filthy,vomit,cigarette,smells,nasty,poop,odor,stinky,smell,dirty,roaches,smelled,urine,disgusting,dusty,cigarettes,stinks,pee,weed,smelling,foul,trash,garbage,creepy,ugly,bugs,dingy,ghetto,smoke,stink,piss,trashy,sweaty,dump,smokers,roach,smoking,crawling,homeless,rotten,bug,ventilation,butts,dead,cockroach,scary,flies,everywhere,scent,sketchy,smoker,looks,someones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,classic,traditional,flair,inspired,style,twist,gourmet,american,fusion,classics,upscale,fare,flare,reminiscent,refined,eatery,diner,western,british,european,typical,bistro,mainstream,meets,twists,pub,fancy,version,authenticity,comfort,serves,appeal,scottish,canadian,niche,frills,concept,diversity,simplicity,resto,irish,emphasis,novelty,type,hybrid,ol,ole,reminds,euro,influence,fashioned,novel,dive,spin,styled,format,alternative,cafeteria,grub,cottage,pop,simple,takeaway,real,cutter,swedish,grandmas,fashion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,can,youll,theyll,dont,might,will,wont,itll,may,you,want,sometimes,your,need,tend,yourself,youre,ill,shouldnt,gotta,should,doesnt,cant,youd,its,usually,please,or,arent,are,unless,theyre,isnt,happens,must,typically,means,tends,do,cannot,yours,theres,bound,rarely,guaranteed,often,would,seems,wouldnt,occasionally,careful,id,inclined,yourselves,depending,always,depends,youve,whats,itd,harder,everytime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,exquisite,incredible,fantastic,superb,phenomenal,magnificent,marvelous,fabulous,delightful,amazing,outstanding,terrific,wonderful,stunning,delectable,brilliant,remarkable,sublime,divine,excellent,impressive,exceptional,unique,innovative,scrumptious,spectacular,impeccable,inventive,extraordinary,tasteful,intriguing,delicious,mouthwatering,artistic,awesome,unbelievable,creative,decadent,inspiring,lovely,unforgettable,enhanced,flawless,magical,breathtaking,pleasing,interesting,great,crafted,creativity,memorable,stellar,fascinating,enticing,unreal,masterpiece,elevated,creating,enjoyable,executed,perfect,enhance,exciting,delight,elaborate,fab,combined,created,visual,tremendous,appealing,evident,plating,clever,coupled,notch,awe,presentation,admire,shines,epic,worthy,creation,presented,unexpected,nailed,charts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,entrance,walkway,hallway,lobby,building,booths,space,upstairs,circular,benches,adjacent,floor,stairs,basement,spaces,bench,layout,hallways,platform,restrooms,chairs,floors,downstairs,seating,escalator,narrow,hall,booth,seats,facing,rows,inside,elevator,lounge,elevators,lined,couches,blocking,entry,sections,stalls,setup,doors,area,halls,stools,enter,structure,wall,tables,crammed,washrooms,maze,leading,parking,blocked,walk,overhead,front,private,counters,viewing,signage,lanes,section,steps,seat,stall,entering,nook,alley,aisle,surrounding,vacant,lining,theater,circle,access,bar,jammed,leads,connected,showroom,scattered,attached,lines,ft,height,reception,queue,abandoned,middle,upper,navigate,line,capacity,noise,sight,cellar,the,observation,row,banquet,station,registers,concession,neighboring,set,semi,vending,peek,opposite,faced,glance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,decent,moderate,pricey,average,pricy,overpriced,adequate,steep,expensive,mediocre,acceptable,modest,subpar,reasonable,outrageous,inconsistent,limited,wise,inexpensive,good,justified,cheap,inflated,unreasonable,fair,overall,substantial,sufficient,costly,minimal,surprising,value,solid,affordable,albeit,considering,generally,respectable,quantity,plentiful,questionable,excessive,abundant,satisfactory,descent,relatively,downside,surprisingly,tad,tolerable,fairly,cons,overrated,drawback,bargain,spotty,negatives,consistent,high,downfall,priced,basic,vary,stingy,normal,ordinary,somewhat,iffy,itself,worthwhile,worth,expected,unbeatable,quite,nonetheless,although,understandable,portions,moderately,varies,admittedly,bit,low,necessarily,insane,pretty,appropriate,especially,summary,expect,deceiving,warrant,esp,ridiculously,nevertheless,positives,luster,critique,outrageously,gripe,actual,redeeming,particularly,fine,slim,desired,little,tricky,stars,prepared,fast,skimp,carte,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,airport,buses,taxi,transportation,passengers,ride,shuttle,cabs,terminal,plane,flight,cab,tram,monorail,planes,baggage,transit,landing,bus,flights,ttc,airline,connecting,airlines,travelers,gate,luggage,limo,transport,travel,layover,tsa,route,departure,gates,boarding,drivers,tours,cruise,jet,fly,traveling,train,rail,lax,traffic,uber,rides,stops,pilot,destination,harbor,flying,driving,tour,hoover,canyon,hike,valet,drive,dam,hub,traveler,toll,crash,haul,checkin,fastest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,manager,employee,supervisor,manger,lady,cashier,she,mgr,politely,woman,gentleman,clerk,he,guy,him,receptionist,rudely,girl,hostess,gm,her,attendant,waitress,rep,apologized,server,waiter,owner,assistant,repeatedly,bartender,kindly,associate,us,worker,proceeded,me,smiled,boss,salesperson,apologize,continued,managers,host,bouncer,herself,man,someone,apologizing,driver,gal,hed,person,sever,shed,operator,reluctantly,apologetic,barista,audacity,thanked,apology,attitude,defensive,then,acted,shook,graciously,desk,somebody,briefly,shrugged,tone,nerve,apologies,rang,nobody,proceed,duty,whoever,remake,shift,guest,blank,member,patron,goodbye,teller,gesture,promoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,get,bring,go,take,pull,leave,pass,throw,come,jump,sneak,pick,make,catch,settle,eat,save,kill,reach,push,join,decide,find,grab,give,see,fill,skip,add,tell,convince,reserve,load,drop,squeeze,collect,meet,stop,spend,entertain,forget,move,hang,gather,enjoy,turn,sell,figure,put,sit,hook,screw,try,avoid,wander,stick,snag,deliver,stand,bump,redeem,build,hold,customize,check,spoil,switch,impress,donate,swing,feed,count,locate,dig,wake,ask,invite,opt,drag,run,explore,knock,break,splurge,prepare,bypass,arrange,share,introduce,finish,partake,weigh,dine,beat,blow,treat,spare,serve,start,remind,slam,change,swap,look,flip,substitute,grind,step,strike,remember,stray,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,featuring,including,includes,contains,boasts,offers,features,consists,include,varied,ranging,etc,diverse,ie,exotic,feature,featured,carries,assorted,selected,specialty,consisting,represented,alongside,unusual,international,primarily,seasonal,included,vast,showcase,wide,expansive,notable,sells,imported,rotating,extensive,among,offering,displayed,select,sourced,aforementioned,obscure,broad,dedicated,caters,specialize,labeled,exclusive,essential,addition,specializes,organic,related,contain,range,multi,ect,produced,artisan,handmade,ranges,signature,www,regional,geared,also,combine,accompany,http,offer,example,source,alike,snacks,available,suitable,additionally,along,their,exclusively,foreign,daily,common,ranged,rotate,optional,non,useful,popular,micro,amongst,plus,strictly,pros,unfamiliar,sets,chosen,matches,controlled,mainly,occasional,of,suited,e,arranged,obligatory,purposes,readily,locally,catering,mystery,besides,instance,catered,complementary,makers,complimentary,equally,special,rounded,minus,aged,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,microwaved,heated,reheated,uncooked,warmed,soaked,steaming,cold,burned,dried,frying,microwave,melted,moisture,freezer,cooled,fryer,grease,raw,liquid,dripping,cardboard,frozen,cooked,dumped,oven,premade,crumbled,refrigerated,crusty,temperature,steam,soaking,temp,piping,hot,warming,thrown,biting,poured,warm,charcoal,packaged,dough,sponge,cook,formed,freeze,grilling,baking,melting,spit,chewing,cooking,slapped,yolk,processed,boiling,soak,lamp,toss,flame,swimming,batch,partially,bake,boil,grill,luke,instant,prep,barely,scratch,hotter,pressed,apart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,yelling,laughing,loudly,shouting,screaming,talking,obnoxious,laugh,yell,acting,female,male,scream,screamed,listening,crying,jokes,laughed,joking,quietly,talk,speaking,conversation,silent,conversations,young,hilarious,arguing,voice,whom,drama,elderly,who,witness,silence,teenage,language,argument,sang,hear,laughs,blasting,drunk,funny,sex,joked,blaring,listen,distracting,complaining,noises,whose,stories,amusing,hispanic,older,younger,whos,teenager,behaved,bald,accent,louder,haired,stranger,cry,comments,asleep,teen,hearing,words,eyed,chat,entertained,speak,sentence,horror,kid,moments,story,english,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,toyota,bmw,vehicle,vw,chevy,honda,nissan,jeep,dealership,mercedes,lexus,car,audi,dealer,transmission,hyundai,vehicles,ford,mechanic,kia,suv,tires,dodge,brakes,auto,cars,automotive,mechanics,motorcycle,tire,brake,collision,alignment,van,dealerships,salesman,rv,windshield,battery,towing,tint,bike,bumper,detailing,wheels,truck,advisor,loaner,diagnostic,mileage,towed,tinting,smog,cadillac,serviced,bikes,aaa,model,tinted,salesmen,lube,trade,jiffy,pep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,personable,outgoing,polite,courteous,hospitable,approachable,engaging,cordial,professional,friendly,welcoming,helpful,knowledgeable,informative,knowledgable,respectful,attentive,cheerful,caring,considerate,enthusiastic,efficient,accommodating,talkative,accomodating,energetic,genuine,gracious,upbeat,competent,chatty,responsive,thoughtful,supportive,compassionate,pleasant,skilled,sincere,patient,punctual,prompt,cheery,genuinely,talented,interacted,smiling,gentle,personalities,engaged,passionate,appreciative,assistants,personality,demeanor,oriented,meticulous,assisting,smiles,speedy,pushy,welcomed,intrusive,exceptionally,trustworthy,friendliest,eager,incredibly,smile,sweetest,overbearing,interact,very,bubbly,helping,welcome,importantly,extremely,encountered,super,focused,humor,nicest,dependable,warmly,earth,kind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,cousin,girlfriend,brother,dad,wife,fiance,husband,sister,boyfriend,friend,fiancee,aunt,cousins,niece,father,daughter,mother,hubby,nephew,bf,son,roommate,sisters,mom,boyfriends,fianc,girlfriends,buddy,coworker,partner,parents,hubs,husbands,colleague,dads,daughters,spouse,friends,bfs,moms,coworkers,buddies,gf,sons,grandmother,wifes,grandma,grandparents,hubbys,companion,colleagues,brothers,relatives,partners,companions,uncle,fam,laws,youngest,neighbor,family,law,bridesmaids,yr,toddler,hers,co,boy,mine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,maintain,provide,survive,represent,promote,operate,improve,utilize,communicate,handle,attract,apply,succeed,achieve,teach,affect,reflect,determine,hire,reduce,manage,solve,lose,understand,earn,tolerate,remain,gain,fulfill,cater,identify,adjust,appreciate,extend,recognize,support,protect,invest,create,ruin,rely,learn,compete,suffer,require,accept,resolve,use,increase,allow,expand,capture,patronize,engage,afford,exist,remedy,keep,accommodate,justify,rectify,participate,raise,prevent,aim,overlook,refer,focus,grow,be,compensate,function,forgive,satisfy,match,control,describe,imagine,appear,boost,specify,draw,regardless,have,seem,earned,anyones,rid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,october,december,april,march,august,february,november,september,july,january,june,celebration,weekend,nye,graduation,feb,dec,jan,honeymoon,celebrate,anniversary,wedding,christmas,vacation,birthday,holiday,event,valentines,thanksgiving,hosted,annual,ces,bachelorette,week,holidays,celebrated,memorial,bday,conference,fathers,halloween,planned,easter,yesterday,trip,birthdays,hosting,outing,upcoming,edc,attending,engagement,celebrating,day,attended,meeting,married,year,weddings,th,mothers,getaway,festival,visiting,attend,today,bachelor,last,recently,whim,eve,planning,month,tonight,booked,visit,invited,gathering,plans,yearly,bridal,interview,ceremony,date,weeks,meetings,recent,winterlicious,party,months,days,marathon,opening,occasion,bride,season,summerlicious,fest,ago,unexpectedly,overdue,surprise,fifth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,eight,six,ten,approximately,seven,twenty,roughly,three,thirty,fifteen,four,two,forty,five,nine,approx,fifty,counted,mere,nearly,total,max,eleven,hundred,span,literally,counting,almost,million,dozen,each,half,maximum,within,remaining,over,thousand,least,atleast,only,lasted,one,past,single,between,round,exaggeration,every,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,landmark,institution,development,society,youth,legendary,culture,torontos,established,former,community,historical,legend,decades,resident,heritage,formerly,haven,culinary,arts,beloved,national,cultural,discovery,mission,tradition,history,church,retired,premier,independent,generation,proud,developed,blessed,oldest,existence,newest,exists,decade,frequented,nostalgia,restored,nation,journey,population,spirit,elite,jewel,gallery,lives,finest,discovering,quest,local,built,century,veteran,science,becoming,converted,years,frequenting,adventure,growing,visitor,public,museum,childhood,visitors,fame,blessing,become,officially,remains,transformed,trend,world,memories,glory,true,marriage,loyal,dream,grown,commercial,school,relocated,living,alive,veterans,college,life,latest,humble,familys,awards,army,seeking,crime,treasure,citizen,lifetime,introduction,gained,avid,award,affair,known,operated,owned,priceless,attracts,currently,transported,search,yelping,praise,permanent,montr,age,supporting,radar,yrs,vote,searching,senior,charity,memory,heart,rise,worlds,secret,military,newly,wonders,discover,opportunity,towners,new,learned,absolute,existed,precious,haus,shall,pleasure,sin,peace,hunt,republic,social,dives,viva,,,,,,,,,,,,,,,,,,,,,,
0,email,fax,verify,invoice,emailed,documents,confirmation,mailed,payment,letter,call,submitted,address,refund,mail,file,info,stating,information,transfer,cancellation,emails,paperwork,cc,phone,copy,cancel,proof,confirm,deposit,billing,receipts,receipt,message,report,tracking,called,response,account,calls,contact,telephone,reply,voicemail,approved,contacting,application,calling,visa,text,messages,credit,records,refunded,texts,registered,approval,policy,copies,send,signed,transferred,registration,card,survey,statement,correct,papers,processing,respond,honor,error,numbers,shipping,print,owed,status,release,record,valid,reschedule,returns,follow,prove,claim,scan,forms,number,update,resolved,shipped,filed,receive,signing,billed,booking,exchange,answer,via,schedule,license,passport,code,following,ship,them,form,checks,expired,request,supposedly,filing,accepting,reminder,checkout,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,cozy,relaxed,cosy,relaxing,peaceful,lively,quiet,intimate,atmosphere,inviting,ambiance,environment,ambience,serene,quaint,homey,romantic,spacious,vibe,chill,bustling,stuffy,casual,roomy,calming,noisy,unpretentious,quieter,setting,comfortable,comfy,cramped,soothing,festive,surroundings,relax,sterile,claustrophobic,laid,luxurious,airy,fun,hangout,loud,crowded,communal,vibes,nice,mellow,dimly,feels,relaxation,pretentious,comforting,overcrowded,bustle,ideal,leisurely,calm,unwind,hectic,chaotic,buzzing,zen,formal,warmth,socialize,study,privacy,comfortably,studying,spaced,mature,dining,paced,hustle,dinning,intimidating,feel,tight,enjoying,feeling,solo,pace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,shanghai,szechuan,shu,noodle,thai,vermicelli,singapore,chinese,pho,congee,siu,lemongrass,cha,taiwanese,malaysian,dumpling,satay,dumplings,cantonese,noodles,wonton,hakka,har,mai,bao,dimsum,viet,potstickers,wok,mongolian,wontons,tai,tsos,na,eggrolls,panang,peking,papaya,chow,kung,hue,pao,hk,mein,saigon,bo,tripe,ja,china,kong,stir,pad,lotus,ew,soi,fu,chi,hong,banh,rangoon,tom,sa,choy,tendon,bamboo,ga,jasmine,woo,foo,siam,khao,ho,lo,oriental,jade,mi,sum,spring,bahn,msg,dim,bubble,mandarin,bi,stickers,takeout,ding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,device,computer,wireless,devices,ipod,tablet,cable,computers,digital,electronic,internet,laptop,remote,screen,system,data,iphone,printer,camera,monitor,plug,dvd,audio,charger,television,hd,stereo,tv,phones,radio,signal,technology,systems,cameras,ipad,cd,mobile,plugs,wifi,cell,connection,laptops,connect,speaker,channels,buttons,log,password,tool,screens,clock,button,automated,pc,machine,printing,kiosk,youtube,fi,net,channel,extension,flash,wi,press,tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,pond,horses,mountains,river,land,forest,birds,trees,tunnel,playground,gardens,fishing,ducks,lake,mountain,lakes,cactus,trails,trail,climb,zoo,tree,dome,barn,beach,landscape,riding,sky,lodge,fields,slides,horse,castle,zombie,exhibit,aquarium,tracks,lush,sunset,bicycle,ocean,oasis,deer,hiking,sights,turtle,loop,lion,elephant,bird,cabin,disneyland,tropical,boat,angels,woods,fence,oak,tanks,disney,grass,storm,rocks,backyard,yards,balloon,palm,monster,shelter,camping,garden,haunted,shark,cage,pit,moon,yard,cloud,coaster,wild,bears,bees,santa,rocking,snow,cave,kiss,dragon,fire,rocky,jungle,cowboy,attraction,splash,bull,springs,desert,rat,plant,sunrise,death,monkey,rock,bee,slide,mouse,nest,princess,hunting,bear,volcano,crawl,evil,zip,farm,spider,twisted,zone,trap,farms,ghost,stream,island,golden,cross,blossom,shining,bells,fall,devil,frog,rising,rocket,bark,whilst,merry,house,farmers,hole,war,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,macaroons,tiramisu,brownies,macarons,meringue,scones,danish,cannoli,croissants,tarts,beignets,tart,scone,macaroon,desserts,pastry,cannolis,macaron,sweets,flan,pastries,cookies,cheesecake,crepes,cake,dessert,crumble,doughnuts,mousse,croissant,baklava,cakes,deserts,souffl,chocolat,souffle,cupcakes,parfait,crepe,donuts,shortcake,quiche,pies,doughnut,churros,muffins,raisin,creme,pudding,fritter,chocolates,pie,cr,puff,muffin,brulee,cobbler,truffles,pancakes,squares,br,puffs,fritters,patisserie,cotta,bagels,panna,loaf,leches,pancake,waffles,bakery,molten,bagel,foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,waited,cancelled,finally,min,arrived,mins,minutes,returned,scheduled,canceled,ready,delay,our,we,delayed,arrive,later,shortly,before,until,after,arriving,already,delivered,took,earlier,placed,incorrect,finished,pickup,estimated,placing,promptly,another,arrival,rescheduled,initially,prior,initial,hrs,receiving,closing,minute,ahead,hr,reservation,forgotten,hadnt,third,second,forgot,wed,wait,finishing,first,till,order,incorrectly,nd,recieved,originally,delivery,quickly,once,fourth,messed,final,twice,screwed,advance,reserved,taken,timed,timing,beforehand,time,beginning,remade,remainder,halfway,togo,long,ordering,anticipated,quicker,longest,an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,people,folks,women,teenagers,patrons,individuals,ladies,girls,employees,men,dudes,waitresses,servers,gals,hostesses,teens,ppl,peeps,workers,bartenders,folk,hosts,families,students,bouncers,clientele,hipsters,waiters,professionals,idiots,staff,customers,guys,waitstaff,staffs,regulars,gentlemen,chicks,members,tourists,children,couples,goers,asians,attendants,guests,clerks,crowd,associates,volunteers,somethings,groups,cashiers,locals,guards,baristas,dealers,runners,everyone,strangers,toddlers,parties,diners,adults,rowdy,boys,olds,everybody,faces,techs,americans,kids,peoples,persons,neighbors,ages,group,everyones,timers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,dishonest,scam,unethical,lie,greedy,warn,illegal,blame,lying,false,liar,beware,deny,shady,ignore,bs,rip,know,unfair,scare,hate,refuse,lies,insist,tactics,advertise,ashamed,threatening,sue,trust,legitimate,deserve,ripoff,drugs,hide,force,robbed,owe,bait,fool,bothers,argue,belong,risk,warning,alert,assume,believe,shame,steal,rules,fooled,truth,purposely,judge,unnecessary,fake,moral,waste,aware,dare,insult,disagree,cheat,cheated,rule,quit,dislike,rant,nonsense,upsell,against,dime,fyi,dangerous,nickel,agree,wonder,caution,deter,smart,like,wasting,warned,worry,favor,justice,trick,strict,thier,steer,anti,word,beg,judging,blind,favour,let,plague,mention,conscious,lazy,fired,minded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,discount,fee,voucher,charge,savings,cost,coupon,paid,promo,pay,prepaid,vouchers,charges,discounted,dollar,fees,discounts,promotion,dollars,comps,taxes,coupons,charged,ticket,tax,membership,rewards,costs,paying,upgrade,pp,groupon,reward,tickets,bucks,bogo,charging,package,cents,admission,price,bill,free,deal,tip,comp,per,minimum,perks,monthly,expedia,gratuity,cent,payed,unlimited,additional,priceline,rates,hst,mandatory,percent,rate,stamps,cash,money,passes,promotions,costing,groupons,points,certificate,comped,expense,loyalty,overcharged,tab,vip,qualify,automatically,extra,bills,platinum,cover,tix,tipping,upgraded,stamp,reduced,hassle,math,debit,cards,penny,automatic,compensation,inconvenience,buck,tipped,doubled,double,for,limit,pocket,tag,deluxe,perk,spending,advantage,budget,bonus,extended,x,saving,moneys,fortune,prix,kicker,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,hamachi,sashimi,scallop,yellowtail,mackerel,unagi,tataki,tuna,ponzu,nigiri,salmon,uni,albacore,roe,eel,octopus,squid,wasabi,yuzu,seaweed,tempura,toro,maki,ceviche,fish,dynamite,tartare,snapper,miso,carpaccio,cod,ahi,prawn,tartar,edamame,oysters,roll,caviar,shrimps,sushi,oyster,rolls,fin,yam,poke,shellfish,pcs,tiger,omakase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,page,listing,website,posted,ad,web,blog,advertisement,google,ads,facebook,posting,article,posts,site,printed,poster,lists,listed,written,letters,advertising,pages,yelp,map,online,read,description,media,magazine,reference,post,pics,newspaper,official,descriptions,maps,instagram,flyer,pictures,chalkboard,sign,misleading,signs,banner,reviewed,edit,label,reviewing,photos,photo,indicating,link,picture,indicate,advertised,notes,review,pic,reviews,chart,reading,profile,com,sticker,research,researched,contrary,news,glowing,ratings,board,dot,yelpers,disclaimer,network,note,researching,marked,user,names,writing,list,book,reviewer,app,chalk,spelling,closely,promising,spelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,fries,hamburger,burger,coleslaw,pickles,reuben,burgers,sliders,cheeseburger,sandwich,pastrami,meatloaf,slider,pierogies,sauerkraut,sandwhich,wings,poutine,cheesesteak,hamburgers,pimento,tots,nuggets,patties,brisket,tater,hotdog,cheeseburgers,turkey,hoagie,pickle,blt,shoestring,patty,schnitzel,curds,provolone,macaroni,pretzel,bun,hotdogs,potatoe,biscuit,ruben,catfish,buffalo,brat,tenders,pierogi,cornbread,cole,hashbrowns,bbq,gravy,pretzels,wedges,mac,okra,cajun,poppers,barbecue,swiss,philly,pommes,boneless,crinkle,biscuits,rings,buns,skins,grits,chips,cobb,fry,hush,sticks,barbeque,ranch,rye,collard,cob,haggis,subs,corned,lb,smash,po,strings,hash,wing,kettle,links,jerky,puppies,sub,chickens,browns,tri,skinny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,sarah,amanda,jessica,amy,michelle,katie,heather,laura,nicole,julie,melissa,angela,jennifer,karen,danielle,megan,lisa,kathy,liz,sara,christine,andrea,emily,anna,christina,brittany,cindy,tammy,jamie,debbie,lauren,jenny,tracy,tina,ashley,jackie,nancy,erin,stephanie,kelly,linda,jen,rachel,shannon,nikki,tiffany,maria,kate,marie,elizabeth,susan,taylor,ann,monica,holly,amber,consultant,sweetheart,sandy,coordinator,ms,kim,dawn,doll,bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
